fecha,hora,temperatura,velocidad,presion,unidades_producidas,numero_fallos,ventas
2025-05-05,10:02:30,70.2,1477.57,31.07,0,0,0.0
2025-05-05,10:03:00,66.49,1585.96,28.84,1,0,2041.65
2025-05-05,10:03:30,66.69,1507.98,29.85,1,0,2019.74
2025-05-05,10:04:00,62.99,1613.96,29.88,1,0,2112.8
2025-05-05,10:04:30,78.75,1461.26,31.65,2,0,4232.04
2025-05-05,10:05:00,63.78,1390.14,27.87,1,0,2019.31
2025-05-05,10:05:30,66.54,1642.05,29.9,0,0,0.0
2025-05-05,10:06:00,66.41,1488.65,33.82,1,0,2177.97
2025-05-05,10:06:30,74.47,1522.16,32.33,3,0,6166.799999999999
2025-05-05,10:07:00,68.53,1623.48,32.7,1,0,1939.16
2025-05-05,10:07:30,76.24,1396.8,30.05,0,0,0.0
2025-05-05,10:08:00,66.63,1559.55,30.64,1,0,1848.89
2025-05-05,10:08:30,71.39,1441.01,32.0,1,0,2105.54
2025-05-05,10:09:00,65.82,1486.78,33.12,1,0,1852.88
2025-05-05,10:09:30,80.73,1507.23,26.1,1,0,1977.92
2025-05-05,10:10:00,64.06,1349.98,27.37,0,0,0.0
2025-05-05,10:10:30,71.55,1422.12,32.62,0,0,0.0
2025-05-05,10:11:00,73.17,1635.11,29.45,0,0,0.0
2025-05-05,10:11:30,72.07,1588.62,28.66,1,0,2063.5
2025-05-05,10:12:00,69.07,1493.74,27.49,0,0,0.0
2025-05-05,10:12:30,69.35,1524.31,28.89,1,0,1996.78
2025-05-05,10:13:00,70.22,1470.58,27.2,0,0,0.0
2025-05-05,10:13:30,69.26,1635.66,34.18,0,0,0.0
2025-05-05,10:14:00,74.82,1479.96,29.96,2,0,3662.68
2025-05-05,10:14:30,81.05,1523.18,29.88,1,0,1923.17
2025-05-05,10:15:00,67.21,1614.6,31.18,0,0,0.0
2025-05-05,10:15:30,63.15,1422.26,31.92,2,0,3950.18
2025-05-05,10:16:00,69.56,1655.88,31.89,1,0,1984.42
2025-05-05,10:16:30,82.9,1346.95,32.15,0,0,0.0
2025-05-05,10:17:00,65.98,1662.96,28.74,0,0,0.0
2025-05-05,10:17:30,78.2,1462.73,29.4,0,0,0.0
2025-05-05,10:18:00,78.39,1475.73,31.54,2,0,3938.64
2025-05-05,10:18:30,67.23,1311.0,28.95,4,0,8002.04
2025-05-05,10:19:00,72.84,1454.52,29.99,4,0,8157.36
2025-05-05,10:19:30,78.14,1396.02,30.8,1,0,1981.94
2025-05-05,10:20:00,68.1,1439.24,31.57,0,0,0.0
2025-05-05,10:20:30,68.98,1486.27,26.44,0,0,0.0
2025-05-05,10:21:00,67.09,1595.78,31.43,1,0,2259.74
2025-05-05,10:21:30,64.93,1520.76,29.53,1,0,1887.02
2025-05-05,10:22:00,66.75,1530.77,31.41,1,0,1948.14
2025-05-05,10:22:30,63.88,1390.45,31.55,2,0,4103.4
2025-05-05,10:23:00,70.17,1411.92,33.22,1,0,2036.09
2025-05-05,10:23:30,66.15,1679.87,32.71,2,0,4104.18
2025-05-05,10:24:00,71.17,1426.48,32.69,1,0,1955.73
2025-05-05,10:24:30,62.22,1665.62,32.89,2,0,4047.72
2025-05-05,10:25:00,71.65,1475.69,30.58,3,0,6018.39
2025-05-05,10:25:30,74.17,1500.23,30.06,1,0,1968.79
2025-05-05,10:26:00,60.03,1607.04,31.75,0,0,0.0
2025-05-05,10:26:30,71.87,1627.19,31.46,0,0,0.0
2025-05-05,10:27:00,76.14,1488.92,29.38,1,0,1997.78
2025-05-05,10:27:30,63.95,1461.18,30.81,1,0,1998.45
2025-05-05,10:28:00,78.36,1494.41,29.93,0,0,0.0
2025-05-05,10:28:30,72.1,1533.8,28.29,2,0,4192.28
2025-05-05,10:29:00,66.47,1589.13,32.58,2,0,4316.78
2025-05-05,10:29:30,69.72,1500.42,30.11,1,0,1824.38
2025-05-05,10:30:00,72.79,1561.89,34.1,1,0,2090.51
2025-05-05,10:30:30,70.38,1663.84,26.75,0,0,0.0
2025-05-05,10:31:00,72.69,1538.13,28.89,1,0,1911.43
2025-05-05,10:31:30,65.4,1531.17,30.07,0,0,0.0
2025-05-05,10:32:00,70.85,1348.11,32.27,1,0,2105.11
2025-05-05,10:32:30,62.93,1236.93,30.8,2,0,3834.16
2025-05-05,10:33:00,69.44,1538.84,30.62,1,0,2044.26
2025-05-05,10:33:30,65.48,1490.52,27.75,3,0,6261.42
2025-05-05,10:34:00,66.32,1448.52,27.69,0,0,0.0
2025-05-05,10:34:30,76.18,1524.35,30.65,2,0,3971.54
2025-05-05,10:35:00,75.46,1493.96,27.27,0,0,0.0
2025-05-05,10:35:30,73.05,1612.78,28.94,1,0,1920.39
2025-05-05,10:36:00,64.54,1508.61,31.0,1,0,1912.08
2025-05-05,10:36:30,68.42,1425.31,28.04,0,0,0.0
2025-05-05,10:37:00,76.07,1599.02,33.21,1,0,2080.16
2025-05-05,10:37:30,70.71,1478.29,32.45,0,0,0.0
2025-05-05,10:38:00,81.6,1552.65,26.86,1,0,1913.86
2025-05-05,10:38:30,71.97,1452.26,28.14,0,0,0.0
2025-05-05,10:39:00,70.96,1435.02,25.43,0,0,0.0
2025-05-05,10:39:30,68.45,1508.42,28.43,3,0,5516.9400000000005
2025-05-05,10:40:00,70.67,1501.28,31.53,1,0,1963.29
2025-05-05,10:40:30,69.24,1547.98,29.17,3,0,6336.900000000001
2025-05-05,10:41:00,73.54,1473.14,30.92,1,0,2065.6
2025-05-05,10:41:30,74.78,1316.36,26.96,1,0,1999.84
2025-05-05,10:42:00,66.07,1456.72,31.6,0,0,0.0
2025-05-05,10:42:30,63.34,1579.38,28.89,1,0,1961.02
2025-05-05,10:43:00,60.82,1470.26,30.02,0,0,0.0
2025-05-05,10:43:30,72.54,1475.36,29.81,3,0,5679.4800000000005
2025-05-05,10:44:00,64.48,1598.64,27.46,0,0,0.0
2025-05-05,10:44:30,59.24,1428.8,27.69,1,0,1978.44
2025-05-05,10:45:00,71.94,1345.72,31.94,2,0,3729.78
2025-05-05,10:45:30,82.46,1483.94,30.8,0,0,0.0
2025-05-05,10:46:00,69.97,1451.58,32.1,1,0,2041.05
2025-05-05,10:46:30,74.19,1403.38,30.65,1,0,2000.95
2025-05-05,10:47:00,70.41,1482.46,30.29,1,0,1969.12
2025-05-05,10:47:30,69.51,1549.15,26.55,2,0,3817.72
2025-05-05,10:48:00,74.6,1499.07,29.46,1,0,2157.68
2025-05-05,10:48:30,68.55,1530.7,29.95,2,0,3832.4
2025-05-05,10:49:00,71.34,1681.34,33.91,1,0,2025.16
2025-05-05,10:49:30,71.61,1465.71,31.37,0,0,0.0
2025-05-05,10:50:00,66.66,1527.83,33.07,2,0,4007.26
2025-05-05,10:50:30,74.96,1449.08,31.2,1,0,2045.76
2025-05-05,10:51:00,69.13,1415.36,28.58,0,0,0.0
2025-05-05,10:51:30,66.22,1441.51,30.23,1,0,1999.34
2025-05-05,10:52:00,72.68,1452.12,30.47,1,0,2119.07
2025-05-05,10:52:30,65.51,1535.95,28.12,0,1,0.0
2025-05-05,10:53:00,70.14,1734.91,29.23,1,0,1987.0
2025-05-05,10:53:30,69.95,1428.4,29.59,1,0,2004.17
2025-05-05,10:54:00,75.43,1458.34,33.21,0,0,0.0
2025-05-05,10:54:30,72.37,1493.69,25.84,3,0,6340.469999999999
2025-05-05,10:55:00,69.87,1539.58,32.41,0,0,0.0
2025-05-05,10:55:30,74.09,1526.36,28.13,2,0,3876.2
2025-05-05,10:56:00,76.95,1628.41,27.26,1,0,2095.65
2025-05-05,10:56:30,72.79,1257.36,32.36,2,0,3797.8
2025-05-05,10:57:00,70.05,1261.31,31.46,0,0,0.0
2025-05-05,10:57:30,63.44,1450.41,32.51,0,0,0.0
2025-05-05,10:58:00,64.67,1609.73,31.6,0,0,0.0
2025-05-05,10:58:30,68.47,1343.44,34.12,1,0,1974.33
2025-05-05,10:59:00,66.95,1199.24,31.12,0,0,0.0
2025-05-05,10:59:30,69.07,1557.12,29.69,1,0,2146.2
2025-05-05,11:00:00,70.28,1524.37,30.69,0,0,0.0
2025-05-05,11:00:30,72.65,1390.98,32.49,0,0,0.0
2025-05-05,11:01:00,69.65,1401.45,28.44,0,0,0.0
2025-05-05,11:01:30,72.43,1403.03,28.7,2,0,4038.6
2025-05-05,11:02:00,70.32,1511.05,29.38,1,0,1896.92
2025-05-05,11:02:30,60.12,1437.37,25.79,1,0,1943.51
2025-05-05,11:03:00,65.3,1549.41,30.28,0,0,0.0
2025-05-05,11:03:30,69.28,1214.54,26.23,1,0,2084.53
2025-05-05,11:04:00,63.95,1414.31,30.11,0,0,0.0
2025-05-05,11:04:30,73.0,1387.39,31.73,1,0,1824.42
2025-05-05,11:05:00,77.65,1474.37,29.05,0,0,0.0
2025-05-05,11:05:30,76.09,1446.2,33.35,0,0,0.0
2025-05-05,11:06:00,68.93,1579.78,27.08,1,0,2136.15
2025-05-05,11:06:30,77.45,1314.07,32.38,0,0,0.0
2025-05-05,11:07:00,70.74,1504.55,31.35,1,0,2050.12
2025-05-05,11:07:30,68.31,1555.83,26.57,1,0,2053.65
2025-05-05,11:08:00,66.93,1685.66,35.42,0,0,0.0
2025-05-05,11:08:30,68.49,1451.82,29.87,1,0,1992.52
2025-05-05,11:09:00,68.06,1532.45,28.25,0,0,0.0
2025-05-05,11:09:30,70.85,1319.61,27.19,1,0,2014.6
2025-05-05,11:10:00,70.8,1260.8,29.56,0,0,0.0
2025-05-05,11:10:30,70.02,1584.48,29.75,1,0,2062.08
2025-05-05,11:11:00,72.18,1499.44,30.21,2,0,3876.44
2025-05-05,11:11:30,75.95,1617.85,29.4,1,0,1950.29
2025-05-05,11:12:00,74.75,1362.66,31.27,0,0,0.0
2025-05-05,11:12:30,62.58,1551.99,29.22,2,0,4243.5
2025-05-05,11:13:00,57.23,1686.88,26.13,0,0,0.0
2025-05-05,11:13:30,74.67,1541.97,29.7,0,0,0.0
2025-05-05,11:14:00,63.17,1527.66,25.27,3,0,6095.9400000000005
2025-05-05,11:14:30,68.88,1500.86,30.71,1,0,1990.28
2025-05-05,11:15:00,64.15,1342.91,28.04,1,0,2029.46
2025-05-05,11:15:30,60.99,1635.56,30.33,1,0,2188.98
2025-05-05,11:16:00,72.71,1438.91,32.63,1,0,2091.31
2025-05-05,11:16:30,73.8,1550.45,28.1,2,0,4005.4
2025-05-05,11:17:00,67.12,1343.7,32.12,1,0,1859.16
2025-05-05,11:17:30,57.04,1382.05,29.13,1,0,1950.0
2025-05-05,11:18:00,67.27,1643.51,33.51,0,0,0.0
2025-05-05,11:18:30,71.96,1465.27,29.27,1,1,1882.9
2025-05-05,11:19:00,62.61,1645.33,28.32,1,0,2214.1
2025-05-05,11:19:30,70.92,1492.18,31.37,1,0,2001.44
2025-05-05,11:20:00,69.92,1315.81,29.13,0,0,0.0
2025-05-05,11:20:30,72.9,1589.21,28.32,1,0,1933.34
2025-05-05,11:21:00,70.6,1441.01,29.04,2,0,4099.34
2025-05-05,11:21:30,65.13,1569.87,29.91,2,0,3768.4
2025-05-05,11:22:00,75.98,1502.52,32.68,2,0,4432.98
2025-05-05,11:22:30,69.21,1345.69,26.13,0,0,0.0
2025-05-05,11:23:00,69.86,1516.43,30.05,0,0,0.0
2025-05-05,11:23:30,65.33,1719.62,31.25,0,0,0.0
2025-05-05,11:24:00,67.78,1549.3,30.39,2,0,4041.08
2025-05-05,11:24:30,65.58,1494.25,32.62,2,0,4241.82
2025-05-05,11:25:00,69.14,1607.53,29.85,3,0,6177.93
2025-05-05,11:25:30,78.56,1521.07,29.63,1,0,1899.79
2025-05-05,11:26:00,63.14,1520.95,31.18,2,0,3869.98
2025-05-05,11:26:30,61.93,1390.84,30.2,2,0,3909.62
2025-05-05,11:27:00,77.36,1523.38,29.22,1,0,1939.66
2025-05-05,11:27:30,68.95,1603.54,31.03,1,0,2152.88
2025-05-05,11:28:00,66.65,1416.39,28.69,1,0,1807.9
2025-05-05,11:28:30,75.2,1642.45,28.78,0,0,0.0
2025-05-05,11:29:00,66.97,1490.83,28.94,0,0,0.0
2025-05-05,11:29:30,79.13,1411.22,32.71,3,0,5711.61
2025-05-05,11:30:00,73.39,1599.76,23.56,1,0,1799.03
2025-05-05,11:30:30,67.56,1471.32,30.79,1,0,1945.09
2025-05-05,11:31:00,80.79,1575.95,30.07,2,0,4302.14
2025-05-05,11:31:30,66.97,1470.82,26.64,0,0,0.0
2025-05-05,11:32:00,73.71,1494.02,30.62,1,0,1880.16
2025-05-05,11:32:30,71.5,1549.36,30.95,0,0,0.0
2025-05-05,11:33:00,76.51,1529.09,31.18,0,0,0.0
2025-05-05,11:33:30,77.81,1300.45,24.7,2,0,4020.8
2025-05-05,11:34:00,70.16,1387.88,32.73,0,0,0.0
2025-05-05,11:34:30,66.23,1592.94,28.52,1,0,2082.16
2025-05-05,11:35:00,72.3,1486.79,31.37,0,0,0.0
2025-05-05,11:35:30,66.61,1447.63,31.48,0,0,0.0
2025-05-05,11:36:00,80.07,1364.14,28.25,4,0,8250.96
2025-05-05,11:36:30,70.68,1392.03,31.32,0,0,0.0
2025-05-05,11:37:00,68.17,1297.82,29.23,0,0,0.0
2025-05-05,11:37:30,70.92,1489.87,25.86,0,0,0.0
2025-05-05,11:38:00,63.26,1440.16,32.34,3,0,6038.43
2025-05-05,11:38:30,65.14,1403.34,28.45,2,0,3836.62
2025-05-05,11:39:00,76.0,1493.19,28.29,1,0,1785.29
2025-05-05,11:39:30,66.72,1536.4,29.19,0,0,0.0
2025-05-05,11:40:00,64.77,1709.32,30.54,2,0,3699.52
2025-05-05,11:40:30,72.68,1348.81,29.89,0,0,0.0
2025-05-05,11:41:00,75.93,1615.94,31.1,3,0,6099.9
2025-05-05,11:41:30,73.59,1597.31,27.32,0,0,0.0
2025-05-05,11:42:00,74.98,1422.09,28.52,0,0,0.0
2025-05-05,11:42:30,66.22,1520.32,29.77,0,0,0.0
2025-05-05,11:43:00,62.89,1454.24,33.8,0,0,0.0
2025-05-05,11:43:30,77.51,1518.57,29.77,0,0,0.0
2025-05-05,11:44:00,68.39,1650.91,32.17,1,0,2173.34
2025-05-05,11:44:30,68.75,1560.56,30.08,1,0,2023.42
2025-05-05,11:45:00,76.64,1550.86,29.03,1,0,2006.4
2025-05-05,11:45:30,72.78,1456.97,29.51,1,0,1909.33
2025-05-05,11:46:00,72.28,1351.59,29.66,3,0,6130.7699999999995
2025-05-05,11:46:30,80.83,1479.15,31.21,2,0,4133.48
2025-05-05,11:47:00,66.78,1620.66,32.75,2,0,3961.54
2025-05-05,11:47:30,74.64,1347.28,30.72,3,0,6163.38
2025-05-05,11:48:00,70.29,1394.49,32.37,2,0,3941.5
2025-05-05,11:48:30,71.34,1512.63,28.07,1,0,2067.1
2025-05-05,11:49:00,77.64,1401.53,29.17,0,0,0.0
2025-05-05,11:49:30,72.54,1420.75,28.55,0,0,0.0
2025-05-05,11:50:00,72.69,1457.64,30.63,0,0,0.0
2025-05-05,11:50:30,75.36,1363.44,29.28,0,1,0.0
2025-05-05,11:51:00,68.18,1402.59,31.46,1,0,1938.81
2025-05-05,11:51:30,65.8,1570.34,28.14,2,0,4119.04
2025-05-05,11:52:00,64.78,1369.26,30.09,0,0,0.0
2025-05-05,11:52:30,60.17,1340.21,31.37,3,0,5897.79
2025-05-05,11:53:00,80.28,1437.0,25.87,5,0,10227.9
2025-05-05,11:53:30,64.48,1573.2,34.24,2,0,3888.78
2025-05-05,11:54:00,68.89,1480.31,29.43,0,0,0.0
2025-05-05,11:54:30,68.62,1453.54,25.95,1,0,1932.37
2025-05-05,11:55:00,71.54,1504.44,30.32,0,0,0.0
2025-05-05,11:55:30,74.08,1325.43,30.07,0,0,0.0
2025-05-05,11:56:00,74.3,1549.47,29.84,1,0,1776.99
2025-05-05,11:56:30,67.08,1538.34,31.98,0,0,0.0
2025-05-05,11:57:00,69.16,1459.07,31.49,0,0,0.0
2025-05-05,11:57:30,71.41,1600.59,30.6,1,0,1911.56
2025-05-05,11:58:00,68.76,1387.25,30.9,0,0,0.0
2025-05-05,11:58:30,78.04,1612.79,29.79,1,0,2020.11
2025-05-05,11:59:00,72.45,1515.45,33.55,0,0,0.0
2025-05-05,11:59:30,73.67,1466.34,27.04,0,0,0.0
2025-05-05,12:00:00,73.31,1498.01,30.28,0,0,0.0
2025-05-05,12:00:30,75.87,1489.27,30.13,2,0,3991.3
2025-05-05,12:01:00,70.91,1622.03,31.63,0,0,0.0
2025-05-05,12:01:30,63.52,1392.33,28.31,1,0,2189.56
2025-05-05,12:02:00,72.0,1423.75,26.51,0,0,0.0
2025-05-05,12:02:30,66.74,1603.63,30.31,1,0,1996.52
2025-05-05,12:03:00,67.36,1440.45,30.56,0,0,0.0
2025-05-05,12:03:30,72.93,1590.05,32.98,2,0,4189.3
2025-05-05,12:04:00,76.19,1669.94,27.46,3,0,6106.4400000000005
2025-05-05,12:04:30,70.11,1459.82,32.31,1,0,2059.04
2025-05-05,12:05:00,71.54,1568.14,34.73,1,0,2034.51
2025-05-05,12:05:30,78.51,1384.63,29.24,0,0,0.0
2025-05-05,12:06:00,71.2,1575.47,27.42,1,0,2121.13
2025-05-05,12:06:30,83.01,1519.94,29.19,1,0,2079.85
2025-05-05,12:07:00,72.83,1547.3,30.03,1,0,2091.55
2025-05-05,12:07:30,61.2,1435.44,31.13,0,0,0.0
2025-05-05,12:08:00,73.77,1333.89,28.82,2,0,4083.54
2025-05-05,12:08:30,71.91,1550.33,33.11,0,0,0.0
2025-05-05,12:09:00,76.45,1293.66,27.77,1,0,2037.76
2025-05-05,12:09:30,73.37,1468.26,26.52,2,0,3956.18
2025-05-05,12:10:00,69.31,1594.12,32.21,0,0,0.0
2025-05-05,12:10:30,63.88,1519.19,25.45,0,0,0.0
2025-05-05,12:11:00,68.95,1694.83,29.59,0,0,0.0
2025-05-05,12:11:30,65.75,1602.51,36.24,3,0,6489.57
2025-05-05,12:12:00,67.1,1434.61,29.98,0,0,0.0
2025-05-05,12:12:30,72.94,1502.73,27.76,1,0,2009.47
2025-05-05,12:13:00,78.35,1495.26,29.89,1,0,2038.83
2025-05-05,12:13:30,71.97,1341.78,29.9,2,0,4595.98
2025-05-05,12:14:00,64.02,1405.96,30.32,0,0,0.0
2025-05-05,12:14:30,72.22,1443.92,31.32,1,0,1915.5
2025-05-05,12:15:00,75.98,1296.38,27.92,2,0,3723.88
2025-05-05,12:15:30,66.95,1504.75,33.38,1,0,1976.74
2025-05-05,12:16:00,69.33,1475.09,30.49,0,0,0.0
2025-05-05,12:16:30,70.07,1332.71,31.45,0,0,0.0
2025-05-05,12:17:00,66.08,1540.42,28.74,2,0,3892.06
2025-05-05,12:17:30,73.24,1571.59,32.57,0,0,0.0
2025-05-05,12:18:00,69.4,1522.7,29.49,3,0,5849.37
2025-05-05,12:18:30,72.1,1467.59,30.56,2,0,4062.04
2025-05-05,12:19:00,65.56,1559.14,28.13,1,0,2111.42
2025-05-05,12:19:30,67.81,1568.02,28.01,1,0,2067.7
2025-05-05,12:20:00,73.61,1530.74,31.38,0,0,0.0
2025-05-05,12:20:30,68.14,1417.54,29.11,3,0,6325.77
2025-05-05,12:21:00,78.63,1527.66,28.29,1,0,2028.28
2025-05-05,12:21:30,68.0,1619.55,28.71,0,0,0.0
2025-05-05,12:22:00,71.12,1440.34,31.4,1,0,1922.77
2025-05-05,12:22:30,74.66,1709.79,28.74,1,0,1960.88
2025-05-05,12:23:00,62.91,1447.44,29.76,2,0,3895.26
2025-05-05,12:23:30,61.2,1503.24,30.03,4,0,8292.68
2025-05-05,12:24:00,62.37,1432.75,26.17,0,0,0.0
2025-05-05,12:24:30,76.31,1522.33,27.06,0,0,0.0
2025-05-05,12:25:00,67.24,1325.78,30.67,0,0,0.0
2025-05-05,12:25:30,82.79,1445.4,28.53,0,0,0.0
2025-05-05,12:26:00,67.18,1390.79,32.11,1,0,1957.3
2025-05-05,12:26:30,70.92,1513.53,31.93,0,0,0.0
2025-05-05,12:27:00,77.71,1599.44,31.44,0,0,0.0
2025-05-05,12:27:30,80.03,1564.6,33.64,2,0,4496.76
2025-05-05,12:28:00,80.31,1262.83,29.83,1,1,1961.23
2025-05-05,12:28:30,76.04,1704.21,31.3,2,0,3934.98
2025-05-05,12:29:00,75.12,1529.53,28.83,2,0,3961.58
2025-05-05,12:29:30,72.96,1422.35,34.9,1,0,1985.14
2025-05-05,12:30:00,73.89,1515.71,33.97,0,0,0.0
2025-05-05,12:30:30,67.24,1517.62,30.02,0,0,0.0
2025-05-05,12:31:00,65.91,1433.32,30.77,0,0,0.0
2025-05-05,12:31:30,69.98,1519.79,32.72,0,0,0.0
2025-05-05,12:32:00,69.15,1439.25,29.71,1,0,1888.88
2025-05-05,12:32:30,67.73,1459.56,28.69,1,0,1965.57
2025-05-05,12:33:00,73.48,1431.37,31.75,6,0,11669.099999999999
2025-05-05,12:33:30,74.78,1356.73,30.16,0,0,0.0
2025-05-05,12:34:00,70.44,1514.58,30.37,1,0,2133.05
2025-05-05,12:34:30,77.39,1558.53,28.33,0,0,0.0
2025-05-05,12:35:00,64.29,1551.49,26.56,0,0,0.0
2025-05-05,12:35:30,69.03,1581.99,30.47,2,0,4355.52
2025-05-05,12:36:00,66.42,1532.43,31.81,5,0,10438.099999999999
2025-05-05,12:36:30,60.67,1446.73,29.55,0,0,0.0
2025-05-05,12:37:00,69.59,1583.97,32.87,3,0,6587.43
2025-05-05,12:37:30,69.39,1364.25,28.59,0,0,0.0
2025-05-05,12:38:00,77.57,1409.93,27.89,1,0,1801.35
2025-05-05,12:38:30,73.15,1403.58,29.87,0,0,0.0
2025-05-05,12:39:00,64.88,1608.01,29.83,0,0,0.0
2025-05-05,12:39:30,79.27,1594.28,31.54,0,0,0.0
2025-05-05,12:40:00,76.11,1548.73,28.45,1,0,1828.63
2025-05-05,12:40:30,72.91,1607.19,32.74,0,0,0.0
2025-05-05,12:41:00,68.87,1412.07,33.93,1,0,1963.62
2025-05-05,12:41:30,65.2,1534.86,29.92,0,0,0.0
2025-05-05,12:42:00,68.14,1487.48,32.5,0,0,0.0
2025-05-05,12:42:30,75.44,1584.69,27.89,0,0,0.0
2025-05-05,12:43:00,79.42,1488.48,32.15,0,0,0.0
2025-05-05,12:43:30,77.72,1461.51,32.09,0,0,0.0
2025-05-05,12:44:00,67.56,1554.09,31.73,1,0,1903.44
2025-05-05,12:44:30,64.4,1587.62,29.97,0,0,0.0
2025-05-05,12:45:00,70.7,1433.17,24.09,1,0,2032.38
2025-05-05,12:45:30,61.16,1493.89,28.72,2,0,3800.7
2025-05-05,12:46:00,71.62,1394.16,28.75,1,0,1868.83
2025-05-05,12:46:30,69.26,1250.19,28.04,0,0,0.0
2025-05-05,12:47:00,67.67,1520.05,30.24,1,0,2112.31
2025-05-05,12:47:30,62.03,1560.89,29.16,2,0,3984.18
2025-05-05,12:48:00,72.57,1526.21,28.35,1,0,1954.27
2025-05-05,12:48:30,67.34,1305.04,27.88,3,0,6046.71
2025-05-05,12:49:00,64.15,1464.92,28.57,1,0,2005.55
2025-05-05,12:49:30,55.64,1278.17,32.24,0,0,0.0
2025-05-05,12:50:00,69.86,1636.97,28.68,1,0,1747.18
2025-05-05,12:50:30,78.86,1391.39,28.97,1,0,1893.09
2025-05-05,12:51:00,78.31,1625.54,29.09,1,0,1915.48
2025-05-05,12:51:30,67.71,1594.59,30.68,0,0,0.0
2025-05-05,12:52:00,66.99,1409.94,30.91,0,0,0.0
2025-05-05,12:52:30,72.34,1386.72,23.91,1,0,2063.62
2025-05-05,12:53:00,65.01,1535.04,32.04,1,0,2025.76
2025-05-05,12:53:30,71.51,1415.57,32.87,0,0,0.0
2025-05-05,12:54:00,73.83,1510.25,27.9,0,0,0.0
2025-05-05,12:54:30,76.13,1451.72,28.06,1,0,2127.19
2025-05-05,12:55:00,69.5,1321.88,29.1,1,0,1874.18
2025-05-05,12:55:30,68.98,1276.95,28.49,2,0,4066.54
2025-05-05,12:56:00,65.61,1522.67,30.45,1,0,1940.46
2025-05-05,12:56:30,65.87,1443.84,26.11,0,0,0.0
2025-05-05,12:57:00,68.87,1444.69,27.76,0,0,0.0
2025-05-05,12:57:30,71.84,1569.59,33.08,0,0,0.0
2025-05-05,12:58:00,74.57,1617.34,28.14,1,0,2075.13
2025-05-05,12:58:30,65.98,1472.75,32.49,0,0,0.0
2025-05-05,12:59:00,77.46,1465.94,30.71,0,0,0.0
2025-05-05,12:59:30,68.64,1550.01,26.38,0,0,0.0
2025-05-05,13:00:00,69.89,1364.31,31.27,0,0,0.0
2025-05-05,13:00:30,66.26,1522.32,29.76,1,0,1995.53
2025-05-05,13:01:00,57.88,1555.19,29.09,1,0,1911.39
2025-05-05,13:01:30,74.42,1568.02,30.49,2,0,3676.06
2025-05-05,13:02:00,73.68,1306.32,30.95,2,0,4102.6
2025-05-05,13:02:30,68.59,1423.86,31.42,2,0,4049.46
2025-05-05,13:03:00,70.33,1412.17,32.36,2,0,3870.82
2025-05-05,13:03:30,72.58,1509.99,30.82,3,0,6307.799999999999
2025-05-05,13:04:00,62.19,1548.07,27.25,1,0,1957.82
2025-05-05,13:04:30,67.35,1649.67,29.05,1,0,1986.54
2025-05-05,13:05:00,73.97,1450.5,35.89,0,0,0.0
2025-05-05,13:05:30,63.73,1450.24,31.45,1,0,1964.9
2025-05-05,13:06:00,71.47,1614.97,34.74,2,0,4047.18
2025-05-05,13:06:30,63.22,1529.66,32.79,0,0,0.0
2025-05-05,13:07:00,72.33,1626.77,30.48,1,0,1885.75
2025-05-05,13:07:30,69.82,1528.87,30.6,2,0,4097.7
2025-05-05,13:08:00,61.92,1384.29,29.93,0,0,0.0
2025-05-05,13:08:30,75.82,1366.69,26.52,1,0,2015.38
2025-05-05,13:09:00,66.33,1344.85,30.04,0,0,0.0
2025-05-05,13:09:30,65.95,1566.21,32.42,0,0,0.0
2025-05-05,13:10:00,71.0,1618.86,28.8,2,0,4096.04
2025-05-05,13:10:30,75.74,1684.94,30.82,2,0,4143.18
2025-05-05,13:11:00,64.92,1584.31,31.7,3,0,5848.68
2025-05-05,13:11:30,70.31,1616.28,28.18,3,0,6089.76
2025-05-05,13:12:00,72.14,1442.0,29.1,0,0,0.0
2025-05-05,13:12:30,73.47,1384.36,27.96,1,0,1986.73
2025-05-05,13:13:00,70.88,1585.01,28.36,1,0,1967.79
2025-05-05,13:13:30,68.16,1541.77,27.42,1,0,2047.11
2025-05-05,13:14:00,65.86,1510.74,28.2,2,0,4016.32
2025-05-05,13:14:30,70.43,1538.74,32.84,1,0,2039.45
2025-05-05,13:15:00,64.64,1532.32,28.17,0,0,0.0
2025-05-05,13:15:30,55.39,1628.38,30.25,0,0,0.0
2025-05-05,13:16:00,72.18,1629.5,28.99,0,0,0.0
2025-05-05,13:16:30,74.52,1554.42,32.36,1,0,2006.35
2025-05-05,13:17:00,58.19,1584.58,32.62,1,0,2024.26
2025-05-05,13:17:30,64.95,1551.41,31.73,1,0,1940.63
2025-05-05,13:18:00,73.1,1453.88,30.61,2,0,3760.9
2025-05-05,13:18:30,80.29,1575.66,29.54,0,0,0.0
2025-05-05,13:19:00,70.1,1360.55,27.62,1,0,1972.64
2025-05-05,13:19:30,66.36,1605.39,33.89,0,0,0.0
2025-05-05,13:20:00,69.09,1380.55,28.48,1,0,1971.85
2025-05-05,13:20:30,76.87,1528.58,31.33,1,0,1999.39
2025-05-05,13:21:00,66.77,1415.48,32.12,0,0,0.0
2025-05-05,13:21:30,66.0,1555.34,28.89,0,0,0.0
2025-05-05,13:22:00,67.59,1496.61,32.08,0,0,0.0
2025-05-05,13:22:30,65.23,1340.52,31.53,2,0,3879.38
2025-05-05,13:23:00,70.61,1542.07,33.46,2,0,4032.8
